hidden_pair_id,endpoint_trip_id,model,rank,reciprocal_rank,candidate_degree,truth_edge_score
2026-01-27:pair:16:03,syn-1-16-p03-1,weak_mil_ai,1,1.0,11,0.8722096191023533
2026-01-27:pair:17:00,syn-1-17-p00-0,transparent_rule,1,1.0,11,0.7338936834597922
2026-01-27:pair:17:00,syn-1-17-p00-0,weak_mil_ai,1,1.0,11,0.7656564843350351
2026-01-27:pair:17:00,syn-1-17-p00-1,transparent_rule,1,1.0,11,0.7338936834597922
2026-01-27:pair:17:00,syn-1-17-p00-1,weak_mil_ai,1,1.0,11,0.7656564843350351
2026-01-27:pair:17:01,syn-1-17-p01-0,transparent_rule,3,0.3333333333333333,11,0.0864670602179648
2026-01-27:pair:17:01,syn-1-17-p01-0,weak_mil_ai,2,0.5,11,0.3278924481990763
2026-01-27:pair:17:01,syn-1-17-p01-1,transparent_rule,4,0.25,11,0.0864670602179648
2026-01-27:pair:17:01,syn-1-17-p01-1,weak_mil_ai,3,0.3333333333333333,11,0.3278924481990763
2026-01-27:pair:17:02,syn-1-17-p02-0,transparent_rule,1,1.0,11,0.9986493842763224
2026-01-27:pair:17:02,syn-1-17-p02-0,weak_mil_ai,1,1.0,11,0.8992296270709532
2026-01-27:pair:17:02,syn-1-17-p02-1,transparent_rule,1,1.0,11,0.9986493842763224
2026-01-27:pair:17:02,syn-1-17-p02-1,weak_mil_ai,1,1.0,11,0.8992296270709532
2026-01-27:pair:17:03,syn-1-17-p03-0,transparent_rule,1,1.0,11,0.9989518337854912
2026-01-27:pair:17:03,syn-1-17-p03-0,weak_mil_ai,1,1.0,11,0.9262398160517504
2026-01-27:pair:17:03,syn-1-17-p03-1,transparent_rule,1,1.0,11,0.9989518337854912
2026-01-27:pair:17:03,syn-1-17-p03-1,weak_mil_ai,1,1.0,11,0.9262398160517504
2026-01-27:pair:18:00,syn-1-18-p00-0,transparent_rule,1,1.0,11,0.9981340763550844
2026-01-27:pair:18:00,syn-1-18-p00-0,weak_mil_ai,1,1.0,11,0.8722081018935745
2026-01-27:pair:18:00,syn-1-18-p00-1,transparent_rule,1,1.0,11,0.9981340763550844
2026-01-27:pair:18:00,syn-1-18-p00-1,weak_mil_ai,1,1.0,11,0.8722081018935745
2026-01-27:pair:18:01,syn-1-18-p01-0,transparent_rule,2,0.5,11,0.8573383766259687
2026-01-27:pair:18:01,syn-1-18-p01-0,weak_mil_ai,1,1.0,11,0.7449225060649856
2026-01-27:pair:18:01,syn-1-18-p01-1,transparent_rule,2,0.5,11,0.8573383766259687
2026-01-27:pair:18:01,syn-1-18-p01-1,weak_mil_ai,1,1.0,11,0.7449225060649856
2026-01-27:pair:18:02,syn-1-18-p02-0,transparent_rule,3,0.3333333333333333,11,0.7702629382321085
2026-01-27:pair:18:02,syn-1-18-p02-0,weak_mil_ai,1,1.0,11,0.6686778323582229
2026-01-27:pair:18:02,syn-1-18-p02-1,transparent_rule,2,0.5,11,0.7702629382321085
2026-01-27:pair:18:02,syn-1-18-p02-1,weak_mil_ai,2,0.5,11,0.6686778323582229
2026-01-27:pair:18:03,syn-1-18-p03-0,transparent_rule,2,0.5,11,0.8606679208642287
2026-01-27:pair:18:03,syn-1-18-p03-0,weak_mil_ai,1,1.0,11,0.7254356237883705
2026-01-27:pair:18:03,syn-1-18-p03-1,transparent_rule,2,0.5,11,0.8606679208642287
2026-01-27:pair:18:03,syn-1-18-p03-1,weak_mil_ai,1,1.0,11,0.7254356237883705
2026-01-27:pair:19:00,syn-1-19-p00-0,transparent_rule,1,1.0,11,0.7522459017248607
2026-01-27:pair:19:00,syn-1-19-p00-0,weak_mil_ai,1,1.0,11,0.6496723575348167
2026-01-27:pair:19:00,syn-1-19-p00-1,transparent_rule,1,1.0,11,0.7522459017248607
2026-01-27:pair:19:00,syn-1-19-p00-1,weak_mil_ai,1,1.0,11,0.6496723575348167
2026-01-27:pair:19:01,syn-1-19-p01-0,transparent_rule,1,1.0,11,0.8087398890671028
2026-01-27:pair:19:01,syn-1-19-p01-0,weak_mil_ai,1,1.0,11,0.7135354822150362
2026-01-27:pair:19:01,syn-1-19-p01-1,transparent_rule,2,0.5,11,0.8087398890671028
2026-01-27:pair:19:01,syn-1-19-p01-1,weak_mil_ai,1,1.0,11,0.7135354822150362
2026-01-27:pair:19:02,syn-1-19-p02-0,transparent_rule,1,1.0,11,0.9956676515863602
2026-01-27:pair:19:02,syn-1-19-p02-0,weak_mil_ai,1,1.0,11,0.8612094716736302
2026-01-27:pair:19:02,syn-1-19-p02-1,transparent_rule,1,1.0,11,0.9956676515863602
2026-01-27:pair:19:02,syn-1-19-p02-1,weak_mil_ai,1,1.0,11,0.8612094716736302
2026-01-27:pair:19:03,syn-1-19-p03-0,transparent_rule,1,1.0,11,0.9945540766110046
2026-01-27:pair:19:03,syn-1-19-p03-0,weak_mil_ai,1,1.0,11,0.75012843223334
2026-01-27:pair:19:03,syn-1-19-p03-1,transparent_rule,1,1.0,11,0.9945540766110046
2026-01-27:pair:19:03,syn-1-19-p03-1,weak_mil_ai,1,1.0,11,0.75012843223334
